"사용일자","호선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20191125","9호선","4124","사평",3807,3763,"20191128"
"20191125","9호선","4125","신논현",37227,37577,"20191128"
"20191125","공항철도 1호선","4201","서울역",13544,11248,"20191128"
"20191125","공항철도 1호선","4202","공덕",2731,3556,"20191128"
"20191125","공항철도 1호선","4203","홍대입구",12129,11516,"20191128"
"20191125","공항철도 1호선","4204","디지털미디어시티",15511,13839,"20191128"
"20191125","공항철도 1호선","4206","마곡나루",7551,7011,"20191128"
"20191125","공항철도 1호선","4207","김포공항",11963,7279,"20191128"
"20191125","공항철도 1호선","4208","계양",11794,10508,"20191128"
"20191125","공항철도 1호선","4209","검암",8776,8426,"20191128"
"20191125","공항철도 1호선","4210","청라국제도시",7735,7123,"20191128"
"20191125","공항철도 1호선","4211","운서",7746,7956,"20191128"
"20191125","공항철도 1호선","4212","공항화물청사",2724,3090,"20191128"
"20191125","공항철도 1호선","4213","인천공항1터미널",16344,16683,"20191128"
"20191125","공항철도 1호선","4215","인천공항2터미널",6183,5334,"20191128"
"20191125","공항철도 1호선","4217","영종",3090,3065,"20191128"
"20191125","9호선2~3단계","4126","언주",10510,10488,"20191128"
"20191125","9호선2~3단계","4127","선정릉",10424,11218,"20191128"
"20191125","9호선2~3단계","4128","삼성중앙",7307,7581,"20191128"
"20191125","9호선2~3단계","4129","봉은사",20116,20299,"20191128"
"20191125","9호선2~3단계","4130","종합운동장",4961,4661,"20191128"
"20191125","9호선2~3단계","4131","삼전",6531,6373,"20191128"
"20191125","9호선2~3단계","4132","석촌고분",5800,5821,"20191128"
"20191125","9호선2~3단계","4133","석촌",7734,6753,"20191128"
"20191125","9호선2~3단계","4134","송파나루",4319,4497,"20191128"
"20191125","9호선2~3단계","4135","한성백제",2479,2195,"20191128"
"20191125","9호선2~3단계","4136","올림픽공원(한국체대)",5970,5947,"20191128"
"20191125","9호선2~3단계","4137","둔촌오륜",1187,1121,"20191128"
"20191125","9호선2~3단계","4138","중앙보훈병원",10523,9534,"20191128"
"20191125","우이신설선","4701","북한산우이",2625,2313,"20191128"
"20191125","우이신설선","4702","솔밭공원",2705,2675,"20191128"
"20191125","우이신설선","4703","4.19민주묘지",3892,4004,"20191128"
"20191125","우이신설선","4704","가오리",4758,4683,"20191128"
"20191125","우이신설선","4705","화계",3798,3533,"20191128"
"20191125","우이신설선","4706","삼양",2375,2532,"20191128"
"20191125","우이신설선","4707","삼양사거리",2665,2777,"20191128"
"20191125","우이신설선","4708","솔샘",6621,6077,"20191128"
"20191125","우이신설선","4709","북한산보국문",6825,6539,"20191128"
"20191125","우이신설선","4710","정릉",5066,4863,"20191128"
"20191125","우이신설선","4711","성신여대입구(돈암)",4118,4537,"20191128"
"20191125","우이신설선","4712","보문",1791,1785,"20191128"
"20191125","우이신설선","4713","신설동",2533,2474,"20191128"
"20191126","8호선","2817","송파",11494,10900,"20191129"
"20191126","1호선","0150","서울역",59466,55374,"20191129"
"20191126","3호선","0325","옥수",11359,11862,"20191129"
"20191126","3호선","0324","금호",9831,9195,"20191129"
"20191126","3호선","0323","약수",16422,16140,"20191129"
"20191126","3호선","0322","동대입구",14146,15832,"20191129"
"20191126","3호선","0320","을지로3가",13269,13853,"20191129"
"20191126","3호선","0319","종로3가",12472,14822,"20191129"
"20191126","3호선","0318","안국",29191,30993,"20191129"
"20191126","3호선","0317","경복궁(정부서울청사)",30140,30090,"20191129"
"20191126","3호선","0316","독립문",9500,9793,"20191129"
"20191126","3호선","0315","무악재",4830,5018,"20191129"
"20191126","3호선","0314","홍제",22515,21315,"20191129"
"20191126","3호선","0313","녹번",17081,15137,"20191129"
"20191126","3호선","0312","불광",21335,22955,"20191129"
"20191126","3호선","0311","연신내",46660,44140,"20191129"
"20191126","3호선","0310","구파발",26219,24152,"20191129"
"20191126","3호선","0309","지축",1658,1727,"20191129"
"20191126","2호선","0250","용두(동대문구청)",2805,2887,"20191129"
"20191126","2호선","0249","신정네거리",11496,12007,"20191129"
"20191126","2호선","0248","양천구청",8950,9420,"20191129"
"20191126","2호선","0247","도림천",1506,1639,"20191129"
"20191126","2호선","0246","신설동",4050,3998,"20191129"
"20191126","2호선","0245","신답",1877,2142,"20191129"
"20191126","2호선","0244","용답",3264,3304,"20191129"
"20191126","2호선","0243","충정로(경기대입구)",13051,13947,"20191129"
"20191126","2호선","0242","아현",12654,12291,"20191129"
"20191126","2호선","0241","이대",22664,24413,"20191129"
"20191126","2호선","0240","신촌",49880,50822,"20191129"
"20191126","2호선","0239","홍대입구",74615,78198,"20191129"
"20191126","2호선","0238","합정",35723,37793,"20191129"
"20191126","2호선","0237","당산",24721,28371,"20191129"
"20191126","2호선","0236","영등포구청",27702,27817,"20191129"
"20191126","2호선","0235","문래",25328,25489,"20191129"
"20191126","2호선","0234","신도림",63351,62300,"20191129"
"20191126","2호선","0233","대림(구로구청)",32546,33093,"20191129"
"20191126","2호선","0232","구로디지털단지",75122,75317,"20191129"
"20191126","2호선","0231","신대방",32668,31193,"20191129"
"20191126","2호선","0230","신림",76414,74204,"20191129"
"20191126","2호선","0229","봉천",29315,26941,"20191129"
"20191126","2호선","0228","서울대입구(관악구청)",59670,57684,"20191129"
"20191126","2호선","0227","낙성대",33913,33018,"20191129"
"20191126","2호선","0226","사당",48931,53139,"20191129"
"20191126","2호선","0225","방배",26505,27298,"20191129"
"20191126","2호선","0224","서초",27635,27656,"20191129"
"20191126","2호선","0223","교대(법원.검찰청)",44128,50727,"20191129"
"20191126","2호선","0222","강남",108096,109069,"20191129"
"20191126","2호선","0221","역삼",60589,68176,"20191129"
"20191126","2호선","0220","선릉",70065,62839,"20191129"
"20191126","2호선","0219","삼성(무역센터)",69186,70993,"20191129"
"20191126","2호선","0218","종합운동장",9806,10995,"20191129"
"20191126","2호선","0217","잠실새내",27180,27001,"20191129"
"20191126","2호선","0216","잠실(송파구청)",89776,87681,"20191129"
"20191126","2호선","0215","잠실나루",19571,19082,"20191129"
"20191126","2호선","0214","강변(동서울터미널)",42527,41262,"20191129"
"20191126","2호선","0213","구의(광진구청)",28507,27562,"20191129"
"20191126","2호선","0212","건대입구",45245,49198,"20191129"
"20191126","2호선","0211","성수",36397,39444,"20191129"
"20191126","2호선","0210","뚝섬",22933,24311,"20191129"
"20191126","2호선","0209","한양대",16205,18957,"20191129"
"20191126","2호선","0208","왕십리(성동구청)",22445,17567,"20191129"
"20191126","2호선","0207","상왕십리",17124,16482,"20191129"
"20191126","2호선","0206","신당",17080,17729,"20191129"
"20191126","2호선","0205","동대문역사문화공원",19472,22055,"20191129"
"20191126","2호선","0204","을지로4가",16138,15932,"20191129"
"20191126","2호선","0203","을지로3가",27402,27339,"20191129"
"20191126","2호선","0202","을지로입구",58661,59255,"20191129"
"20191126","2호선","0201","시청",31700,30639,"20191129"
"20191126","1호선","0159","동묘앞",10528,11008,"20191129"
"20191126","1호선","0158","청량리(서울시립대입구)",26867,27791,"20191129"
"20191126","1호선","0157","제기동",22305,22804,"20191129"
"20191126","1호선","0156","신설동",18691,17952,"20191129"
"20191126","1호선","0155","동대문",14883,16015,"20191129"
"20191126","1호선","0154","종로5가",30617,30679,"20191129"
"20191126","1호선","0153","종로3가",35669,33155,"20191129"
"20191126","1호선","0152","종각",48801,47753,"20191129"
"20191126","8호선","2818","가락시장",9619,10783,"20191129"
"20191126","8호선","2819","문정",24358,25405,"20191129"
"20191126","8호선","2820","장지",21387,20159,"20191129"
"20191126","8호선","2821","복정",13476,11320,"20191129"
"20191126","8호선","2822","산성",6572,6487,"20191129"
"20191126","8호선","2823","남한산성입구(성남법원.검찰청)",17982,16953,"20191129"
"20191126","8호선","2824","단대오거리",13057,12176,"20191129"
"20191126","8호선","2825","신흥",5317,5604,"20191129"
"20191126","8호선","2826","수진",6251,5851,"20191129"
"20191126","8호선","2827","모란",5066,3801,"20191129"
"20191126","9호선","4101","개화",3334,2230,"20191129"
"20191126","9호선","4102","김포공항",9563,11781,"20191129"
"20191126","9호선","4103","공항시장",3167,3647,"20191129"
"20191126","9호선","4104","신방화",8192,7969,"20191129"
"20191126","9호선","4105","마곡나루",11809,11777,"20191129"
"20191126","9호선","4106","양천향교",10629,10981,"20191129"
"20191126","9호선","4107","가양",24878,23997,"20191129"
"20191126","9호선","4108","증미",8017,8115,"20191129"
"20191126","9호선","4109","등촌",12373,12470,"20191129"
"20191126","9호선","4110","염창",20003,19370,"20191129"
"20191126","9호선","4111","신목동",5058,4570,"20191129"
"20191126","9호선","4112","선유도",8691,8109,"20191129"
"20191126","9호선","4113","당산",21566,21203,"20191129"
"20191126","9호선","4114","국회의사당",20193,20132,"20191129"
"20191126","9호선","4115","여의도",28543,28027,"20191129"
"20191126","9호선","4116","샛강",6355,6580,"20191129"
"20191126","9호선","4117","노량진",32888,33343,"20191129"
"20191126","9호선","4118","노들",5309,4562,"20191129"
"20191126","9호선","4119","흑석(중앙대입구)",12397,12816,"20191129"
"20191126","9호선","4120","동작(현충원)",2206,1765,"20191129"
"20191126","9호선","4121","구반포",4051,4283,"20191129"
"20191126","9호선","4122","신반포",3631,3580,"20191129"
"20191126","9호선","4123","고속터미널",14135,19751,"20191129"
"20191126","9호선","4124","사평",3936,3915,"20191129"
"20191126","9호선","4125","신논현",38422,39048,"20191129"
"20191126","공항철도 1호선","4201","서울역",12594,10354,"20191129"
"20191126","공항철도 1호선","4202","공덕",2761,3528,"20191129"
"20191126","공항철도 1호선","4203","홍대입구",11948,11831,"20191129"
"20191126","공항철도 1호선","4204","디지털미디어시티",17304,15529,"20191129"
"20191126","공항철도 1호선","4206","마곡나루",7959,7279,"20191129"
"20191126","공항철도 1호선","4207","김포공항",11521,7092,"20191129"
"20191126","공항철도 1호선","4208","계양",11757,10790,"20191129"
"20191126","공항철도 1호선","4209","검암",9012,8550,"20191129"
"20191126","공항철도 1호선","4210","청라국제도시",7794,7393,"20191129"
"20191126","공항철도 1호선","4211","운서",8096,8173,"20191129"
"20191126","공항철도 1호선","4212","공항화물청사",2884,3137,"20191129"
"20191126","공항철도 1호선","4213","인천공항1터미널",14872,14630,"20191129"
"20191126","공항철도 1호선","4215","인천공항2터미널",5244,4393,"20191129"
"20191126","공항철도 1호선","4217","영종",3127,3208,"20191129"
"20191126","9호선2~3단계","4126","언주",11206,11235,"20191129"
"20191126","9호선2~3단계","4127","선정릉",10728,11673,"20191129"
"20191126","9호선2~3단계","4128","삼성중앙",7562,7960,"20191129"
"20191126","9호선2~3단계","4129","봉은사",20352,20508,"20191129"
"20191126","9호선2~3단계","4130","종합운동장",5225,4736,"20191129"
"20191126","9호선2~3단계","4131","삼전",6466,6519,"20191129"
"20191126","9호선2~3단계","4132","석촌고분",5668,5602,"20191129"
"20191126","9호선2~3단계","4133","석촌",8121,7056,"20191129"
"20191126","9호선2~3단계","4134","송파나루",4455,4731,"20191129"
"20191126","9호선2~3단계","4135","한성백제",2526,2342,"20191129"
"20191126","9호선2~3단계","4136","올림픽공원(한국체대)",6606,6557,"20191129"
"20191126","9호선2~3단계","4137","둔촌오륜",1241,1098,"20191129"
"20191126","9호선2~3단계","4138","중앙보훈병원",10618,9627,"20191129"
"20191126","우이신설선","4701","북한산우이",3069,2697,"20191129"
"20191126","우이신설선","4702","솔밭공원",2794,2744,"20191129"
"20191126","우이신설선","4703","4.19민주묘지",4083,4114,"20191129"
"20191126","우이신설선","4704","가오리",4927,4915,"20191129"
"20191126","우이신설선","4705","화계",3847,3670,"20191129"
"20191126","우이신설선","4706","삼양",2304,2491,"20191129"
"20191126","우이신설선","4707","삼양사거리",2751,2843,"20191129"
"20191126","우이신설선","4708","솔샘",6606,6294,"20191129"
"20191126","우이신설선","4709","북한산보국문",7097,6773,"20191129"
"20191126","우이신설선","4710","정릉",5200,5036,"20191129"
"20191126","우이신설선","4711","성신여대입구(돈암)",4309,4631,"20191129"
"20191126","우이신설선","4712","보문",1859,1861,"20191129"
"20191126","우이신설선","4713","신설동",2547,2547,"20191129"
"20191126","3호선","0326","압구정",38539,41462,"20191129"
"20191126","3호선","0327","신사",36542,38665,"20191129"
"20191126","3호선","0328","잠원",7994,7579,"20191129"
"20191126","3호선","0329","고속터미널",54052,51669,"20191129"
"20191126","3호선","0330","교대(법원.검찰청)",18424,12067,"20191129"
"20191126","3호선","0331","남부터미널(예술의전당)",36691,37833,"20191129"
"20191126","3호선","0332","양재(서초구청)",49973,53985,"20191129"
"20191126","3호선","0333","매봉",14405,13735,"20191129"
"20191126","3호선","0334","도곡",7100,7154,"20191129"
"20191126","3호선","0335","대치",14418,14350,"20191129"
"20191126","3호선","0336","학여울",2855,2951,"20191129"
"20191126","3호선","0337","대청",12729,11329,"20191129"
"20191126","3호선","0338","일원",12836,12993,"20191129"
"20191126","3호선","0339","수서",21049,21118,"20191129"
"20191126","3호선","0340","가락시장",11852,11502,"20191129"
"20191126","3호선","0341","경찰병원",9330,9494,"20191129"
"20191126","3호선","0342","오금",8130,7099,"20191129"
"20191126","4호선","0409","당고개",15153,14307,"20191129"
"20191126","4호선","0410","상계",24121,21551,"20191129"
"20191126","4호선","0411","노원",24353,27193,"20191129"
"20191126","4호선","0412","창동",32484,34900,"20191129"
"20191126","4호선","0413","쌍문",37349,33961,"20191129"
"20191126","4호선","0414","수유(강북구청)",43100,42269,"20191129"
"20191126","4호선","0415","미아(서울사이버대학)",19573,18587,"20191129"
"20191126","4호선","0416","미아사거리",34606,33675,"20191129"
"20191126","4호선","0417","길음",28371,27517,"20191129"
"20191126","4호선","0418","성신여대입구(돈암)",28183,26520,"20191129"
"20191126","4호선","0419","한성대입구(삼선교)",19358,18555,"20191129"
"20191126","4호선","0420","혜화",44984,45232,"20191129"
"20191126","4호선","0421","동대문",27537,27948,"20191129"
"20191126","4호선","0422","동대문역사문화공원",23504,21395,"20191129"
"20191126","4호선","0423","충무로",39116,39246,"20191129"
"20191126","4호선","0424","명동",39564,42061,"20191129"
"20191126","4호선","0425","회현(남대문시장)",34944,37272,"20191129"
"20191126","4호선","0426","서울역",16238,24332,"20191129"
"20191126","4호선","0427","숙대입구(갈월)",19947,19642,"20191129"
"20191126","4호선","0428","삼각지",5969,6906,"20191129"
"20191126","4호선","0429","신용산",19762,20641,"20191129"
"20191126","4호선","0430","이촌(국립중앙박물관)",10599,11619,"20191129"
"20191126","4호선","0431","동작(현충원)",2758,2935,"20191129"
"20191126","4호선","0432","총신대입구(이수)",24679,27042,"20191129"
"20191126","4호선","0433","사당",32830,28766,"20191129"
"20191126","4호선","0434","남태령",1548,1322,"20191129"
"20191126","경부선","1001","서울역",6286,1543,"20191129"
"20191126","경부선","1002","남영",13371,14390,"20191129"
"20191126","경부선","1003","용산",40644,41672,"20191129"
"20191126","경부선","1004","노량진",12351,12112,"20191129"
"20191126","경부선","1005","대방",16819,17065,"20191129"
"20191126","경부선","1006","영등포",47917,50186,"20191129"
"20191126","경부선","1007","신도림",4655,4709,"20191129"
"20191126","경부선","1032","신길",11392,9610,"20191129"
"20191126","경부선","1701","구로",22342,22907,"20191129"
"20191126","경부선","1702","가산디지털단지",21487,24291,"20191129"
"20191126","경부선","1703","금천구청",14489,14000,"20191129"
"20191126","경부선","1704","석수",13598,12033,"20191129"
"20191126","경부선","1705","관악",9653,9073,"20191129"
"20191126","경부선","1706","안양",32819,32580,"20191129"
"20191126","경부선","1707","명학",12865,13110,"20191129"
"20191126","경부선","1708","금정",30667,31372,"20191129"
"20191126","경부선","1709","군포",9037,8864,"20191129"
"20191126","경부선","1710","의왕",11248,10956,"20191129"
"20191126","경부선","1711","성균관대",18534,18172,"20191129"
"20191126","경부선","1712","화서",9907,9734,"20191129"
"20191126","경부선","1713","수원",46927,49089,"20191129"
"20191126","경부선","1714","독산",19669,20896,"20191129"
"20191126","경부선","1715","세류",4205,3896,"20191129"
"20191126","경부선","1716","병점",19693,19133,"20191129"
"20191126","경부선","1717","세마",3304,3141,"20191129"
"20191126","경부선","1718","오산대",4144,4179,"20191129"
"20191126","경부선","1719","오산",11195,10502,"20191129"
"20191126","경부선","1720","진위",1998,1823,"20191129"
"20191126","경부선","1721","송탄",5113,4958,"20191129"
"20191126","경부선","1722","서정리",6649,6380,"20191129"
"20191126","경부선","1723","지제",2988,2843,"20191129"
"20191126","경부선","1724","평택",14421,14114,"20191129"
"20191126","경부선","1725","성환",6690,6468,"20191129"
"20191126","경부선","1726","직산",946,1042,"20191129"
"20191126","경부선","1727","두정",6740,7885,"20191129"
"20191126","경부선","1728","천안",7941,6747,"20191129"
"20191126","경부선","1729","당정",8976,8767,"20191129"
"20191126","경부선","1749","서동탄",2103,1689,"20191129"
"20191126","경부선","1750","광명",3481,2757,"20191129"
"20191126","경인선","1801","개봉",27072,27268,"20191129"
"20191126","경인선","1802","오류동",14350,13617,"20191129"
"20191126","경인선","1803","역곡",36843,36130,"20191129"
"20191126","경인선","1804","부천",42311,42616,"20191129"
"20191126","경인선","1805","송내",36944,36768,"20191129"
"20191126","경인선","1806","부평",36361,39333,"20191129"
"20191126","경인선","1807","백운",10029,9764,"20191129"
"20191126","경인선","1808","동암",19758,19551,"20191129"
"20191126","경인선","1809","주안",25691,23622,"20191129"
"20191126","경인선","1810","제물포",14067,13290,"20191129"
"20191126","경인선","1811","동인천",17888,16883,"20191129"
"20191126","경인선","1812","인천",4468,3389,"20191129"
"20191126","경인선","1813","구일",8762,8902,"20191129"
"20191126","경인선","1814","소사",12841,12474,"20191129"
"20191126","경인선","1815","부개",10896,10253,"20191129"
"20191126","경인선","1816","간석",7444,6963,"20191129"
"20191126","경인선","1817","도원",4524,4689,"20191129"
"20191126","경인선","1821","온수(성공회대입구)",9068,8947,"20191129"
"20191126","경인선","1822","중동",11534,10857,"20191129"
"20191126","경인선","1823","도화",4737,4232,"20191129"
"20191126","경원선","1008","이촌(국립중앙박물관)",4796,3691,"20191129"
"20191126","경원선","1009","서빙고",2237,2165,"20191129"
"20191126","경원선","1010","한남",5422,5122,"20191129"
"20191126","경원선","1011","옥수",50,48,"20191129"
"20191126","경원선","1012","응봉",2164,1846,"20191129"
"20191126","경원선","1013","왕십리(성동구청)",18682,20113,"20191129"
"20191126","경원선","1014","청량리(서울시립대입구)",16253,18220,"20191129"
"20191126","경원선","1016","외대앞",12562,12347,"20191129"
"20191126","경원선","1017","신이문",10621,9453,"20191129"
"20191126","경원선","1018","석계",11117,12490,"20191129"
"20191126","경원선","1019","광운대",11837,11423,"20191129"
"20191126","경원선","1020","월계",9034,8229,"20191129"
"20191126","경원선","1021","녹천",5920,4912,"20191129"
"20191126","경원선","1022","창동",1,0,"20191129"
"20191126","경원선","1901","방학",11491,11157,"20191129"
"20191126","경원선","1902","도봉",7181,6785,"20191129"
"20191126","경원선","1903","도봉산",8979,5560,"20191129"
"20191126","경원선","1904","망월사",11379,11391,"20191129"
"20191126","경원선","1905","회룡",15137,14796,"20191129"
"20191126","경원선","1906","의정부",21918,22501,"20191129"
"20191126","경원선","1907","가능",7931,7613,"20191129"
"20191126","경원선","1908","녹양",5913,5555,"20191129"
"20191126","경원선","1909","양주",9807,8845,"20191129"
"20191126","경원선","1910","덕계",2986,2631,"20191129"
"20191126","경원선","1911","덕정",8298,8209,"20191129"
"20191126","경원선","1912","지행",8263,8141,"20191129"
"20191126","경원선","1913","동두천중앙",4110,3956,"20191129"
"20191126","경원선","1914","보산",1805,1681,"20191129"
"20191126","경원선","1915","동두천",2670,3144,"20191129"
"20191126","경원선","1916","소요산",3554,2941,"20191129"
"20191126","안산선","1751","산본",20586,22044,"20191129"
"20191126","안산선","1752","대야미",5471,4964,"20191129"
"20191126","안산선","1753","반월",5298,5002,"20191129"
"20191126","안산선","1754","상록수",23723,23535,"20191129"
"20191126","안산선","1755","한대앞",10401,10385,"20191129"
"20191126","안산선","1756","중앙",18978,19968,"20191129"
"20191126","안산선","1757","고잔",10090,9617,"20191129"
"20191126","안산선","1758","초지",5644,6214,"20191129"
"20191126","안산선","1759","안산",14764,13002,"20191129"
"20191126","안산선","1760","신길온천",1930,1749,"20191129"
"20191126","안산선","1761","정왕",9995,10568,"20191129"
"20191126","안산선","1762","오이도",12059,11570,"20191129"
"20191126","안산선","1763","수리산",5173,4067,"20191129"
"20191126","과천선","1450","선바위",11482,9506,"20191129"
"20191126","과천선","1451","경마공원",1248,1213,"20191129"
"20191126","과천선","1452","대공원",3640,3716,"20191129"
"20191126","과천선","1453","과천",6150,5581,"20191129"
"20191126","과천선","1454","정부과천청사",12977,12690,"20191129"
"20191126","과천선","1455","인덕원",29718,30553,"20191129"
"20191126","과천선","1456","평촌",22153,21693,"20191129"
"20191126","과천선","1457","범계",32805,32579,"20191129"
"20191126","분당선","1023","선릉",15007,24297,"20191129"
"20191126","분당선","1024","한티",17275,18519,"20191129"
"20191126","분당선","1025","도곡",8516,8712,"20191129"
"20191126","분당선","1026","구룡",2108,2029,"20191129"
"20191126","분당선","1027","개포동",4112,4313,"20191129"
"20191126","분당선","1028","대모산입구",3999,3721,"20191129"
"20191126","분당선","1030","수서",16503,16926,"20191129"
"20191126","분당선","1031","복정",1,0,"20191129"
"20191126","분당선","1846","수원",10093,7134,"20191129"
"20191126","분당선","1847","서울숲",10127,10387,"20191129"
"20191126","분당선","1848","압구정로데오",18421,20641,"20191129"
"20191126","분당선","1849","강남구청",11463,13221,"20191129"
"20191126","분당선","1850","선정릉",9786,10562,"20191129"
"20191126","분당선","1851","가천대",13503,14778,"20191129"
"20191126","분당선","1852","태평",15950,15530,"20191129"
"20191126","분당선","1853","모란",24346,24620,"20191129"
"20191126","분당선","1854","야탑",32877,34740,"20191129"
"20191126","분당선","1855","서현",30956,31464,"20191129"
"20191126","분당선","1856","수내",15824,16076,"20191129"
"20191126","분당선","1857","정자",20222,21718,"20191129"
"20191126","분당선","1858","미금",20030,21532,"20191129"
"20191126","분당선","1859","오리",14947,12732,"20191129"
"20191126","분당선","1860","이매",7030,6738,"20191129"
"20191126","분당선","1861","보정",3240,2702,"20191129"
"20191126","분당선","1862","죽전",18921,20625,"20191129"
"20191126","분당선","1863","구성",6168,6091,"20191129"
"20191126","분당선","1864","신갈",5848,5720,"20191129"
"20191126","분당선","1865","기흥",12925,12500,"20191129"
"20191126","분당선","1866","상갈",6888,6291,"20191129"
"20191126","분당선","1867","청명",5220,4946,"20191129"
"20191126","분당선","1868","영통",11085,11451,"20191129"
"20191126","분당선","1869","망포",16518,15545,"20191129"
"20191126","분당선","1870","매탄권선",5477,5285,"20191129"
"20191126","분당선","1871","수원시청",13167,14449,"20191129"
"20191126","분당선","1872","매교",3044,3003,"20191129"
"20191126","일산선","1948","원흥",11191,10332,"20191129"
"20191126","일산선","1950","삼송",21514,20438,"20191129"
"20191126","일산선","1951","원당",13595,13013,"20191129"
"20191126","일산선","1952","화정",22702,23447,"20191129"
"20191126","일산선","1953","대곡",2028,1516,"20191129"
"20191126","일산선","1954","백석",13088,13037,"20191129"
"20191126","일산선","1955","마두",9493,9837,"20191129"
"20191126","일산선","1956","정발산",8847,9094,"20191129"
"20191126","일산선","1957","주엽",11557,12055,"20191129"
"20191126","일산선","1958","대화",18173,13727,"20191129"
"20191126","중앙선","1015","회기",33777,33080,"20191129"
"20191126","중앙선","1201","중랑",6355,6028,"20191129"
"20191126","중앙선","1202","상봉(시외버스터미널)",6801,6471,"20191129"
"20191126","중앙선","1203","망우",9045,8993,"20191129"
"20191126","중앙선","1204","양원",2242,2283,"20191129"
"20191126","중앙선","1205","구리",16066,16352,"20191129"
"20191126","중앙선","1206","도농",12288,11045,"20191129"
"20191126","중앙선","1207","양정",938,747,"20191129"
"20191126","중앙선","1208","덕소",7225,7122,"20191129"
"20191126","중앙선","1209","도심",3193,2461,"20191129"
"20191126","중앙선","1210","팔당",893,845,"20191129"
"20191126","중앙선","1211","운길산",761,772,"20191129"
"20191126","중앙선","1212","양수",2227,2232,"20191129"
"20191126","중앙선","1213","신원",210,226,"20191129"
"20191126","중앙선","1214","국수",798,761,"20191129"
"20191126","중앙선","1215","아신",784,791,"20191129"
"20191126","중앙선","1216","오빈",303,333,"20191129"
"20191126","중앙선","1217","양평",3425,3397,"20191129"
"20191126","중앙선","1218","원덕",437,419,"20191129"
"20191126","중앙선","1219","용문",2163,2100,"20191129"
"20191126","중앙선","1220","지평",73,33,"20191129"
"20191126","장항선","1401","봉명",1493,1461,"20191129"
"20191126","장항선","1402","쌍용(나사렛대)",3189,2976,"20191129"
"20191126","장항선","1403","아산",3349,3021,"20191129"
"20191126","장항선","1405","배방",1128,1063,"20191129"
"20191126","장항선","1407","온양온천",4713,4715,"20191129"
"20191126","장항선","1408","신창(순천향대)",2623,2530,"20191129"
"20191126","경의선","1251","서울역",5190,6728,"20191129"
"20191126","경의선","1252","신촌",1168,1530,"20191129"
"20191126","경의선","1261","효창공원앞",3752,4015,"20191129"
"20191126","경의선","1262","공덕",4112,3609,"20191129"
"20191126","경의선","1263","서강대",2644,2602,"20191129"
"20191126","경의선","1264","홍대입구",2134,2488,"20191129"
"20191126","경의선","1265","가좌",6391,5874,"20191129"
"20191126","경의선","1266","디지털미디어시티",3021,2976,"20191129"
"20191126","경의선","1267","수색",3006,3222,"20191129"
"20191126","경의선","1268","화전",3681,3403,"20191129"
"20191126","경의선","1269","강매",3556,3000,"20191129"
"20191126","경의선","1270","행신",9454,8955,"20191129"
"20191126","경의선","1271","능곡",4437,3973,"20191129"
"20191126","경의선","1272","곡산",707,727,"20191129"
"20191126","경의선","1273","백마",8365,7773,"20191129"
"20191126","경의선","1274","풍산",6311,5843,"20191129"
"20191126","경의선","1275","일산",10907,10741,"20191129"
"20191126","경의선","1276","탄현",9104,8777,"20191129"
"20191126","경의선","1277","야당",6616,6253,"20191129"
"20191126","경의선","1278","운정",7263,6866,"20191129"
"20191126","경의선","1279","금릉",5424,5413,"20191129"
"20191126","경의선","1280","금촌",8103,7979,"20191129"
"20191126","경의선","1282","월롱",3277,3028,"20191129"
"20191126","경의선","1283","파주",2344,1751,"20191129"
"20191126","경의선","1284","문산",6375,6429,"20191129"
"20191126","경춘선","1311","신내",968,1020,"20191129"
"20191126","경춘선","1312","갈매",3229,2671,"20191129"
"20191126","경춘선","1313","별내",3138,3095,"20191129"
"20191126","경춘선","1314","퇴계원",4315,3907,"20191129"
"20191126","경춘선","1315","사릉",4110,3970,"20191129"
"20191126","경춘선","1316","금곡",2014,1912,"20191129"
"20191126","경춘선","1317","평내호평",7188,7055,"20191129"
"20191126","경춘선","1318","천마산",1828,1748,"20191129"
"20191126","경춘선","1319","마석",4640,4439,"20191129"
"20191126","경춘선","1320","대성리",596,461,"20191129"
"20191126","경춘선","1321","청평",1910,1734,"20191129"
"20191126","경춘선","1322","상천",291,282,"20191129"
"20191126","경춘선","1323","가평",1974,2027,"20191129"
"20191126","경춘선","1324","굴봉산",98,97,"20191129"
"20191126","경춘선","1325","백양리",105,118,"20191129"
"20191126","경춘선","1326","강촌",541,497,"20191129"
"20191126","경춘선","1327","김유정",313,319,"20191129"
"20191126","경춘선","1328","남춘천",2692,2843,"20191129"
"20191126","경춘선","1329","춘천",2152,1865,"20191129"
"20191126","수인선","1878","달월",90,57,"20191129"
"20191126","수인선","1879","월곶",2780,2635,"20191129"
"20191126","수인선","1880","소래포구",5811,5406,"20191129"
"20191126","수인선","1881","인천논현",7014,7480,"20191129"
"20191126","수인선","1882","호구포",4123,4074,"20191129"
"20191126","수인선","1883","남동인더스파크",2527,2766,"20191129"
"20191126","수인선","1884","원인재",5159,5113,"20191129"
"20191126","수인선","1885","연수",5465,5517,"20191129"
"20191126","수인선","1886","송도",3203,2897,"20191129"
"20191126","수인선","1888","인하대",8036,7732,"20191129"
"20191126","수인선","1889","숭의",4528,4256,"20191129"
"20191126","수인선","1890","신포",2180,2283,"20191129"
